restaurant_id,date,metro_station,rest_name,full_address,target,longitude,latitude,chain_flg,avg_bill,rest_type,metro_distance,center_distance,avg_rating,rating_count,review_count,comp_100m,comp_200m,comp_300m,comp_rating_avg_100m,comp_rating_avg_200m,comp_rating_avg_300m,flag_no_comp_100m,flag_no_comp_200m,reviews_count_collected,avg_review_len_chars,avg_review_len_words,positive_share,neutral_share,negative_share,avg_sentiment_score,service_complaint_share,food_complaint_share,price_complaint_share,negative_service_share,negative_food_share,negative_price_share,service_among_negative_share,food_among_negative_share,price_among_negative_share,spark_link,egrul_flg,revenue_2025_m,net_profit_2025_m,arbitration_case_count,inspection_count,inn
516,2025-06-26 0:00:00,Китай-город,Kaldi Specialty Pokrovka,"ул. Покровка, 9, стр. 1",1.0,37.642807,55.759159,0.0,600.0,Coffee shop,733.0,1621,4.5,14.0,9,11.0,32.0,55.0,4.3909,4.3677,4.3288,0,0,11,84,12,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
517,2025-06-27 0:00:00,Маяковская,Ursulika,"Благовещенский пер., 3, стр. 1",1.0,37.598164,55.767746,0.0,800.0,Café,301.0,1801,4.7,23.0,15,9.0,26.0,52.0,4.5,4.4625,4.4875,0,0,19,166,25,1.0,0.0,0.0,1.0,0.1579,0.0526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/991D781AAF174E2EB9305CF76F701021/101,0,17,"0,7",3,0,5036154910
518,2025-06-28 0:00:00,Кропоткинская,The Stolen Artichoke,"Болотная наб., 15",1.0,37.613071,55.742793,0.0,3000.0,Restaurant,649.0,1474,5.0,26723.0,17815,0.0,3.0,13.0,4.5181,4.65,4.0667,1,0,50,590,83,0.92,0.0,0.08,0.84,0.12,0.04,0.06,0.02,0.0,0.02,0.25,0.0,0.25,https://spark-interfax.ru/system/home/card#/company/EBC660F739474F739CD8E817927A4C31/101,0,"134,2","-15,7",8,0,7730231395
519,2025-06-29 0:00:00,Пушкинская,Fish Fetish,"Малая Бронная ул., 10, стр. 1",1.0,37.596696,55.760743,0.0,4500.0,Restaurant,846.0,1419,4.3,64.0,43,9.0,15.0,39.0,4.2444,4.2571,4.45,0,0,31,173,26,0.6452,0.0968,0.2581,0.3871,0.0323,0.0323,0.0645,0.0323,0.0323,0.0323,0.125,0.125,0.125,-,-,-,-,-,-,-
520,2025-06-30 0:00:00,Курская,Orlov&Co,"Земляной Вал, 27",1.0,37.658347,55.758693,0.0,800.0,Café,128.0,2570,4.2,9.0,6,18.0,36.0,59.0,4.1706,4.3029,4.3404,0,0,6,205,31,1.0,0.0,0.0,1.0,0.0,0.1667,0.1667,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
521,2025-07-01 0:00:00,Пушкинская,Nord22,"Малая Бронная ул., 22, стр. 2",1.0,37.59501,55.762999,0.0,4500.0,Restaurant,837.0,1624,4.7,223.0,149,20.0,37.0,47.0,4.525,4.5424,4.5452,0,0,50,332,48,0.86,0.06,0.08,0.78,0.06,0.1,0.08,0.02,0.04,0.0,0.25,0.5,0.0,-,-,-,-,-,-,-
522,2025-07-02 0:00:00,Китай-город,Kaya Coffee Shop Brut,"ул. Солянка, 1/2с2",1.0,37.638772,55.753435,0.0,700.0,Coffee shop,400.0,1351,4.3,22.0,15,6.0,33.0,44.0,4.7667,4.4875,4.4714,0,0,9,189,27,1.0,0.0,0.0,1.0,0.0,0.0,0.1111,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
523,2025-07-03 0:00:00,Китай-город,Yolo Bar&Kitchen,"ул. Покровка, 9, стр. 1",1.0,37.642807,55.759159,0.0,2000.0,Bar,733.0,1621,4.3,46.0,31,6.0,17.0,40.0,4.3,4.3765,4.4026,0,0,23,172,26,0.7826,0.087,0.1304,0.6522,0.0,0.087,0.087,0.0,0.0435,0.0435,0.0,0.3333,0.3333,https://spark-interfax.ru/system/home/card#/company/E5830A2F01337EEAE053259AA8C08ACB/101,0,"183,4","-7,7",0,0,6671230476
524,2025-07-04 0:00:00,Театральная,Monkey Izakaya Bar,"ул. Большая Дмитровка, 10, стр. 4",1.0,37.615024,55.761249,0.0,2400.0,Restaurant,457.0,627,4.6,103.0,69,16.0,49.0,67.0,4.3875,4.575,4.5677,0,0,37,165,24,0.7838,0.1351,0.0811,0.7027,0.027,0.0541,0.027,0.027,0.0,0.0,0.3333,0.0,0.0,-,-,-,-,-,-,-
525,2025-07-05 0:00:00,Сухаревская,Touch of Matcha,"ул. Сретенка, 23/25, стр. 1",1.0,37.632115,55.770884,0.0,900.0,Coffee shop,269.0,1907,4.3,65.0,43,11.0,26.0,32.0,4.69,4.4174,4.4571,0,0,34,179,27,0.6471,0.0882,0.2647,0.3824,0.0,0.0588,0.0882,0.0,0.0294,0.0588,0.0,0.1111,0.2222,-,-,-,-,-,-,-
526,2025-07-06 0:00:00,Тверская,БульонБар Сун,"Тверской бульвар, 28",1.0,37.606991,55.763112,0.0,1000.0,Café,179.0,1050,4.4,11.0,7,15.0,34.0,55.0,4.0818,4.1731,4.1702,0,0,7,157,23,0.8571,0.0,0.1429,0.7143,0.0,0.1429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
527,2025-07-07 0:00:00,Павелецкая,Uclad Space,"Большая Полянка, 9с1",1.0,37.617339,55.740289,1.0,1300.0,Coffee shop,148.0,1300,4.3,55.0,37,13.0,56.0,88.0,4.5909,4.1271,4.1808,0,0,25,231,35,0.68,0.2,0.12,0.56,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/653C09BA924F4AD9E0531B9AA8C0421B/101,0,468,"9,5",17,4,5505058410
528,2025-07-08 0:00:00,Китай-город,Бонжур Тужур,"Маросейка, 15",1.0,37.636842,55.757951,0.0,2500.0,Restaurant,369.0,1228,4.4,156.0,104,10.0,40.0,66.0,4.44,4.6229,4.5417,0,0,50,388,57,0.8,0.04,0.16,0.64,0.16,0.14,0.0,0.04,0.08,0.0,0.25,0.5,0.0,https://spark-interfax.ru/system/home/card#/company/BEC6531854CA27EFE053219AA8C035AD/101,1,-,-,-,-,9701174026
529,2025-07-09 0:00:00,Китай-город,Ruby road bar,"Большой Спасоглинищевский пер., 1",1.0,37.634602,55.757222,0.0,1600.0,Bar,229.0,1076,4.5,51.0,34,20.0,44.0,53.0,4.4294,4.4927,4.498,0,0,44,158,24,0.8409,0.0455,0.1136,0.7273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
530,2025-07-10 0:00:00,Цветной бульвар,Булочная №1 CAFETERIA,"Большой Сухаревский переулок, 4",1.0,37.626353,55.770396,1.0,500.0,Bakery,481.0,1713,4.7,32.0,21,7.0,14.0,22.0,4.5167,4.5417,4.5789,0,0,22,203,30,0.8182,0.0455,0.1364,0.6818,0.0909,0.0909,0.0,0.0,0.0909,0.0,0.0,0.6667,0.0,-,-,-,-,-,-,-
531,2026-03-22,Новокузнецкая,Аэроплан,Пятницкая ул 65/10,0.0,37.627518,55.732633,0.0,1000.0,Restaurant,994.0,2650,4.7,1594.0,1063,6.0,9.0,29.0,4.0833,4.2444,4.475,0,0,50,539,84,0.6,0.16,0.24,0.36,0.22,0.28,0.3,0.12,0.16,0.12,0.5,0.6667,0.5,https://spark-interfax.ru/system/home/card#/company/052E1A27DECF5369E063259AA8C03EBB/101,0,110,"1,3",0,0,9705207392
532,2026-03-22,Лубянка,Aloha Bar,ул. Никольская 10,0.0,37.624478,55.757888,0.0,3000.0,Bar,264.0,489,5.0,370.0,247,12.0,20.0,27.0,4.25,4.2625,4.32,0,0,50,230,34,0.82,0.04,0.14,0.68,0.06,0.04,0.02,0.02,0.04,0.0,0.1429,0.2857,0.0,-,-,-,-,-,-,-
533,2026-03-22,Лубянка,Barbaresco,ул. Мясницкая 14/2с1,0.0,37.632043,55.760642,0.0,3500.0,Café,321.0,1052,4.7,34.0,23,16.0,29.0,56.0,4.3643,4.3481,4.3904,0,0,26,154,22,0.9615,0.0385,0.0,0.9615,0.0769,0.0,0.0769,0.0,0.0,0.0,0.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/01E11E97F06F4F819878DBEEBD2A3951/101,0,-,-,17,0,7841429425
534,2026-03-22,Лубянка,Beer Box,ул. Никольская 10,0.0,37.624478,55.757888,0.0,1500.0,Pub,264.0,489,4.8,42.0,28,12.0,18.0,25.0,4.25,4.2429,4.3111,0,0,33,163,25,0.7879,0.0303,0.1818,0.6061,0.0606,0.0606,0.0,0.0303,0.0303,0.0,0.1667,0.1667,0.0,https://spark-interfax.ru/system/home/card#/company/93025A67D07D58B2E0531B9AA8C01C1B/101,0,"0,03","-2,8",0,0,7727429028
535,2026-03-22,Сухаревская,Beer Happens,ул. Сретенка 26/1,0.0,37.633177,55.770467,0.0,1500.0,Pub,325.0,1900,5.0,2569.0,1713,12.0,17.0,24.0,4.675,4.5938,4.6636,0,0,50,336,51,0.78,0.0,0.22,0.56,0.16,0.1,0.04,0.1,0.06,0.02,0.4545,0.2727,0.0909,-,-,-,-,-,-,-
536,2026-03-22,Арбатская,Кафе Berry Ferry / Берри Ферри,Воздвиженка 9,0.0,37.60455,55.752634,0.0,700.0,Café,108.0,889,4.1,14.0,9,6.0,15.0,28.0,04.05,4.1133,4.2214,0,0,6,58,8,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
537,2026-03-22,Новокузнецкая,Кофейня Coffee Bean / Кофе Бин,ул. Пятницкая 5,0.0,37.627324,55.745246,1.0,800.0,Coffee shop,438.0,1322,4.7,1558.0,1039,15.0,34.0,61.0,4.5733,4.6296,4.41,0,0,50,357,53,0.78,0.04,0.18,0.6,0.1,0.04,0.04,0.08,0.04,0.02,0.4444,0.2222,0.1111,-,-,-,-,-,-,-
538,2026-03-22,Новокузнецкая,Ресторан Сердце моё (Core Mio) / Коре мио,ул. Пятницкая 8,0.0,37.627568,55.744117,0.0,1800.0,Pizzeria,315.0,1441,4.6,63.0,42,11.0,50.0,65.0,4.3455,4.5268,4.52,0,0,50,353,52,0.8,0.08,0.12,0.68,0.18,0.02,0.02,0.04,0.0,0.0,0.3333,0.0,0.0,-,-,-,-,-,-,-
539,2026-03-22,Чеховская,Ресторан Дебют,Столешников пер. 11,0.0,37.615759,55.763353,0.0,2700.0,Restaurant,397.0,848,4.8,71.0,47,6.0,30.0,69.0,4.66,4.6071,4.5273,0,0,42,331,47,0.8333,0.0238,0.1429,0.6905,0.0714,0.0238,0.0238,0.0476,0.0238,0.0,0.3333,0.1667,0.0,-,-,-,-,-,-,-
540,2026-03-22,Парк культуры,Гастробар Eat Market / Ит маркет,"ул. Тимура Фрунзе 11, стр 13",0.0,37.588824,55.734498,0.0,2000.0,Restaurant,364.0,2976,4.7,760.0,507,7.0,11.0,28.0,4.8,4.8429,4.6435,0,0,50,224,34,0.78,0.1,0.12,0.66,0.16,0.02,0.06,0.06,0.02,0.0,0.5,0.1667,0.0,-,-,-,-,-,-,-
541,2026-03-22,Цветной бульвар,Бар Elsewhere / Элсуэр,"ул. Садовая-Самотёчная 20, стр. 1, -1",0.0,37.61949,55.773238,0.0,2500.0,Bar,276.0,1943,5.0,77.0,51,4.0,12.0,16.0,4.75,4.7917,4.82,0,0,50,341,49,0.88,0.0,0.12,0.76,0.04,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
542,2026-03-22,Тургеневская,Бар Gestalt Club / Гештальт,"пер. Милютинский 15, с.2А",0.0,37.632061,55.765291,0.0,2500.0,Bar,346.0,1390,4.8,637.0,425,6.0,20.0,25.0,4.8,4.74,4.6917,0,0,50,373,55,0.8,0.04,0.16,0.64,0.1,0.02,0.06,0.02,0.02,0.02,0.125,0.125,0.125,-,-,-,-,-,-,-
543,2026-03-22,Китай-город,Ресторан IL Letterato / Иль леттерато,Петроверигский пер. 4с4,0.0,37.63685,55.75648,1.0,1250.0,Restaurant,258.0,1207,4.4,851.0,567,0.0,21.0,83.0,4.5181,4.5474,4.5312,1,0,50,338,50,0.74,0.04,0.22,0.52,0.12,0.18,0.06,0.06,0.14,0.02,0.2727,0.6364,0.0909,https://spark-interfax.ru/system/home/card#/company/A290D67DA53B4F51836AB4490A5D77C3/101,0,"88,9","9,7",5,0,9709008126
544,2026-03-22,Кропоткинская,Бар Инта,ул. Остоженка 14/2,0.0,37.599226,55.741895,0.0,3000.0,Bar,471.0,1927,4.8,202.0,135,1.0,1.0,5.0,4.9,4.9,4.975,0,0,50,390,57,0.88,0.04,0.08,0.8,0.16,0.04,0.04,0.06,0.02,0.02,0.75,0.25,0.25,-,-,-,-,-,-,-
545,2026-03-22,Цветной бульвар,Кофейня Jii / Джии,Большой Сухаревский переулок 1,0.0,37.625999,55.770634,0.0,2700.0,Coffee shop,457.0,1731,4.7,32.0,21,7.0,13.0,22.0,4.5333,4.5455,4.6,0,0,22,203,30,0.8182,0.0455,0.1364,0.6818,0.0909,0.0909,0.0,0.0,0.0909,0.0,0.0,0.6667,0.0,-,-,-,-,-,-,-
546,2026-03-22,Кузнецкий Мост,Ресторан Kalinka / Калинка,ул. Неглинная 8/10,0.0,37.620722,55.761374,0.0,4000.0,Restaurant,335.0,650,5.0,544.0,363,8.0,37.0,57.0,4.4429,4.5417,4.4164,0,0,50,776,116,0.76,0.06,0.18,0.58,0.18,0.12,0.0,0.1,0.08,0.0,0.5556,0.4444,0.0,-,-,-,-,-,-,-
547,2026-03-22,Трубная,Бургерная Kamel Smash Burger / Камель смэш бургер,ул. Неглинная 27,0.0,37.619764,55.765742,0.0,1500.0,Fast-food outlet,340.0,1114,4.1,598.0,399,8.0,14.0,37.0,3.9125,4.2846,4.0515,0,0,50,745,114,0.52,0.16,0.32,0.2,0.24,0.36,0.1,0.14,0.14,0.02,0.4375,0.4375,0.0625,https://spark-interfax.ru/system/home/card#/company/312F1395EDFD7BC4E063269AA8C0F85F/101,0,-,-,2,0,9707044320
548,2026-03-22,Чеховская,Бар Клава,Петровка 20/1,0.0,37.618429,55.764213,0.0,2000.0,Bar,546.0,937,4.7,1975.0,1317,4.0,6.0,24.0,4.775,4.78,4.4696,0,0,50,380,56,0.72,0.06,0.22,0.5,0.1,0.02,0.06,0.08,0.0,0.0,0.3636,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/676594C5E65F7AB2E0531B9AA8C0B5E7/101,0,"95,6","1,2",0,0,7704452655
549,2026-03-22,Павелецкая,Кофейня Круассан,"наб. Космодамианская 40/42, стр. 3",0.0,37.643888,55.738058,0.0,700.0,Coffee shop,925.0,2569,4.7,951.0,634,0.0,3.0,11.0,4.444,4.95,4.6,1,0,50,397,57,0.88,0.0,0.12,0.76,0.16,0.04,0.18,0.02,0.02,0.04,0.1667,0.1667,0.3333,-,-,-,-,-,-,-
550,2026-03-22,Тверская,Кулинария Кулинар,пер. Богословский 8/15,0.0,37.599727,55.762616,0.0,1000.0,Bakery,483.0,1351,3.8,6.0,4,1.0,8.0,20.0,5.0,4.7167,4.6,0,0,1,64,11,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
551,2026-03-22,Таганская,Бар Кузен Самди,Таганская площадь 86/1с1,0.0,37.652799,55.741604,0.0,1300.0,Bar,72.0,2710,4.9,423.0,282,5.0,16.0,22.0,4.54,4.6062,4.6143,0,0,50,536,80,0.74,0.1,0.16,0.58,0.24,0.18,0.06,0.08,0.08,0.04,0.5,0.5,0.25,-,-,-,-,-,-,-
552,2026-03-22,Смоленская,Винотека Ле сомелье,ул. Смоленская 5,0.0,37.580395,55.745064,0.0,3000.0,Wine shop/bar,286.0,2617,4.9,99.0,66,3.0,15.0,19.0,4.5333,4.6867,4.7263,0,0,50,174,25,0.86,0.02,0.12,0.74,0.02,0.02,0.02,0.02,0.02,0.0,0.1667,0.1667,0.0,-,-,-,-,-,-,-
553,2026-03-22,Полянка,Кофейня Lintu / Линту,"ул. Большая Ордынка 40, стр. 4, этаж 2",0.0,37.622025,55.73668,1.0,750.0,Coffee shop,286.0,2144,3.9,8.0,5,0.0,2.0,14.0,4.444,4.1,4.1917,1,0,4,33,6,0.75,0.0,0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://spark-interfax.ru/system/home/card#/physicalperson/inn-550405444955/1,ИП,-,-,0,0,550405444955
554,2026-03-22,Китай-город,Кофейня Май,Большой Трёхсвятительский пер. 2/1с1,0.0,37.644846,55.754667,0.0,800.0,Coffee shop,726.0,1710,5.0,306.0,204,8.0,17.0,22.0,4.7625,4.46,4.4167,0,0,49,242,34,0.9184,0.0408,0.0408,0.8776,0.0612,0.0204,0.0,0.0204,0.0204,0.0,0.5,0.5,0.0,-,-,-,-,-,-,-
555,2026-03-22,Маяковская,Ресторан Мали Београд,"ул. Садовая-Триумфальная 16, стр. 2",0.0,37.602703,55.771151,0.0,2500.0,Restaurant,447.0,1945,5.0,382.0,255,4.0,20.0,26.0,4.6,4.6222,4.6458,0,0,50,477,70,0.94,0.02,0.04,0.9,0.14,0.02,0.04,0.02,0.0,0.0,0.5,0.0,0.0,-,-,-,-,-,-,-
556,2026-03-22,Китай-город,Кофейня Мама варит кофе,ул. Покровка 8,0.0,37.642724,55.758785,0.0,1000.0,Coffee shop,706.0,1607,4.9,633.0,422,12.0,36.0,51.0,4.4083,4.3943,4.3245,0,0,50,443,66,0.78,0.02,0.2,0.58,0.12,0.08,0.0,0.02,0.0,0.0,0.1,0.0,0.0,https://spark-interfax.ru/system/home/card#/company/04286197DDB73EF6E063259AA8C0AA64/101,0,10,"-0,3",0,1,0269044477
557,2026-03-22,Библиотека Им. Ленина,Ресторан Mamie / Мами,ул. Большая Никитская 14/2,0.0,37.605412,55.756758,0.0,800.0,Restaurant,681.0,770,4.8,1475.0,983,10.0,24.0,36.0,4.51,4.587,4.6171,0,0,50,743,110,0.76,0.08,0.16,0.6,0.2,0.1,0.12,0.04,0.06,0.04,0.25,0.375,0.25,https://spark-interfax.ru/system/home/card#/company/CC8631ED0C7E23A0E053219AA8C05A1E/101,0,394,"14,5",1,0,5027299789
558,2026-03-22,Охотный Ряд,Бар Maya bar room / Майя бар рум,ул. Большая Никитская 24,0.0,37.601395,55.757748,1.0,3000.0,Bar,951.0,1037,4.4,8.0,5,3.0,13.0,24.0,4.7,4.6083,4.5696,0,0,7,96,12,0.8571,0.0,0.1429,0.7143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
559,2026-03-22,Парк культуры,Ресторан Мультикультура,ул. Пречистенка 24/1,0.0,37.593551,55.741703,0.0,3500.0,Restaurant,680.0,2173,4.7,216.0,144,3.0,5.0,11.0,4.6667,4.68,4.73,0,0,50,605,90,0.7,0.08,0.22,0.48,0.14,0.16,0.12,0.04,0.1,0.04,0.1818,0.4545,0.1818,-,-,-,-,-,-,-
560,2026-03-22,Маяковская,Бар Настоишная,2-я Тверская-Ямская ул. 2,0.0,37.596602,55.77072,0.0,1250.0,Bar,85.0,2116,5.0,261.0,174,14.0,19.0,26.0,4.55,4.6211,4.5654,0,0,50,302,43,0.94,0.02,0.04,0.9,0.06,0.04,0.06,0.0,0.02,0.0,0.0,0.5,0.0,https://spark-interfax.ru/system/home/card#/company/7886CF00FBF59E87E0531F9AA8C0FA0E/101,0,38,"-0,1",5,0,7707421581
561,2026-03-22,Чеховская,Кафе Nothing Fancy / Носин фенси,ул. Петровка 30/7,0.0,37.614147,55.768136,0.0,2000.0,Café,500.0,1389,4.8,670.0,447,13.0,22.0,29.0,4.7583,4.595,4.6111,0,0,50,534,80,0.82,0.06,0.12,0.7,0.16,0.16,0.06,0.04,0.06,0.02,0.3333,0.5,0.1667,https://spark-interfax.ru/system/home/card#/company/105695CE07DB5D17E063259AA8C0A0EC/101,0,149,"10,9",0,1,7810994152
562,2026-03-22,Пушкинская,Ресторан OMA / Ома,Большой Патриарший пер. 4,0.0,37.591914,55.762458,0.0,6500.0,Restaurant,1039.0,1769,4.4,29.0,19,6.0,26.0,40.0,4.6167,4.5958,4.5722,0,0,21,303,42,0.7619,0.0952,0.1429,0.619,0.1429,0.0476,0.0,0.1429,0.0,0.0,1.0,0.0,0.0,-,-,-,-,-,-,-
563,2026-03-22,Курская,Кофейня On Sight / Он сайт,ул. Покровка 20/1 с1,0.0,37.647416,55.758309,0.0,1000.0,Coffee shop,648.0,1886,4.9,250.0,167,3.0,28.0,40.0,3.7,4.2923,4.3784,0,0,50,429,66,0.66,0.14,0.2,0.46,0.1,0.2,0.04,0.08,0.1,0.0,0.4,0.5,0.0,-,-,-,-,-,-,-
564,2026-03-22,Трубная,Ресторан One Chef Studio / Ван шэф студио,ул. Петровка 30/7,0.0,37.614147,55.768136,0.0,2500.0,Restaurant,373.0,1389,5.0,225.0,150,10.0,16.0,24.0,4.7,4.6312,4.6292,0,0,50,402,60,0.92,0.02,0.06,0.86,0.08,0.04,0.02,0.02,0.0,0.0,0.3333,0.0,0.0,-,-,-,-,-,-,-
565,2026-03-22,Пушкинская,Пекарня Палаш,Малый Палашевский пер. 2/8,0.0,37.601964,55.764872,0.0,600.0,Bakery,372.0,1405,5.0,97.0,65,5.0,14.0,29.0,4.6,4.34,4.3955,0,0,50,233,34,0.9,0.02,0.08,0.82,0.06,0.0,0.06,0.0,0.0,0.0,0.0,0.0,0.0,-,-,-,-,-,-,-
566,2026-03-22,Курская,Бар Парфюм,ул. Покровка 16,0.0,37.645753,55.759177,0.0,2000.0,Bar,768.0,1801,4.9,293.0,195,12.0,23.0,32.0,4.3917,4.4045,4.4355,0,0,50,426,64,0.74,0.06,0.2,0.54,0.18,0.16,0.06,0.1,0.12,0.02,0.5,0.6,0.1,-,-,-,-,-,-,-
567,2026-03-22,Добрынинская,Ресторан Пивной дом «Джозеф Шлиц»‎,ул. Люсиновская 9,0.0,37.623654,55.72851,0.0,1250.0,Restaurant,77.0,3058,4.9,207.0,138,10.0,15.0,33.0,4.77,4.4286,4.5581,0,0,50,309,46,0.88,0.04,0.08,0.8,0.06,0.1,0.04,0.04,0.04,0.02,0.5,0.5,0.25,-,-,-,-,-,-,-
568,2026-03-22,Сухаревская,Бар Ron de Pipa / Рон де Пипа,ул. Сретенка 24/2с1,0.0,37.632623,55.76987,0.0,4000.0,Bar,384.0,1825,5.0,158.0,105,9.0,24.0,28.0,4.6444,4.6682,4.5962,0,0,50,412,61,0.9,0.04,0.06,0.84,0.2,0.06,0.02,0.02,0.0,0.0,0.3333,0.0,0.0,-,-,-,-,-,-,-
569,2026-03-22,Тверская,Бар Santo Spirito / Санто спирито,ул. Петровка 19 с.3,0.0,37.615148,55.764662,0.0,2000.0,Bar,541.0,997,4.4,81.0,54,0.0,13.0,26.0,4.5655,4.4846,4.592,1,0,41,193,28,0.8049,0.0732,0.122,0.6829,0.0732,0.0488,0.0244,0.0488,0.0488,0.0,0.4,0.4,0.0,https://spark-interfax.ru/system/home/card#/company/E1A954A7C90D25B1E053259AA8C03B75/101,1,-,-,-,-,9726015250
570,2026-03-22,Маяковская,Бар Segreto,Благовещенский переулок 10с2,0.0,37.598607,55.767531,0.0,2300.0,Bar,335.0,1765,4.9,400.0,267,8.0,14.0,20.0,4.55,4.6231,4.5895,0,0,50,376,57,0.8,0.02,0.18,0.62,0.08,0.06,0.02,0.06,0.06,0.0,0.3333,0.3333,0.0,https://spark-interfax.ru/system/home/card#/company/EC819B2A3849453DE053249AA8C05760/101,0,"24,4","-10,2",1,0,9721184689
571,2026-03-22,Китай-город,Ресторан Senti Menti / Сенти менти,ул. Солянка 1/2с1,0.0,37.637755,55.753816,0.0,2000.0,Restaurant,324.0,1280,5.0,2379.0,1586,27.0,39.0,50.0,4.5593,4.5189,4.5617,0,0,50,550,82,0.8,0.06,0.14,0.66,0.1,0.16,0.04,0.04,0.04,0.04,0.2857,0.2857,0.2857,https://spark-interfax.ru/system/home/card#/company/0907BE76F0711BCBE063259AA8C01995/101,0,275,"21,2",1,1,7702411830
572,2026-03-22,Курская,Кофейня Школьник,ул. Земляной Вал 12/7 ст1,0.0,37.656472,55.761711,0.0,850.0,Coffee shop,464.0,2519,4.7,961.0,641,5.0,14.0,31.0,4.76,4.3455,4.4462,0,0,50,350,53,0.88,0.02,0.1,0.78,0.14,0.1,0.02,0.06,0.04,0.02,0.6,0.4,0.2,-,-,-,-,-,-,-
573,2026-03-22,Смоленская,Ресторан Social Room by Moon / Сошиал рум бай мун,"Новинский б-р 8, 2 этаж",0.0,37.584966,55.751431,0.0,3500.0,Restaurant,478.0,2099,4.8,366.0,244,10.0,28.0,39.0,4.1889,4.4481,4.3833,0,0,50,310,46,0.84,0.04,0.12,0.72,0.2,0.08,0.02,0.08,0.04,0.0,0.6667,0.3333,0.0,-,-,-,-,-,-,-
574,2026-03-22,Чистые пруды,Ресторан Solna / Солна,"Кривоколенный переулок 10, стр. 4",0.0,37.636006,55.761168,0.0,2000.0,Restaurant,533.0,1297,4.7,177.0,118,8.0,34.0,61.0,4.575,4.6,4.5339,0,0,50,429,64,0.8,0.04,0.16,0.64,0.18,0.06,0.08,0.14,0.04,0.02,0.875,0.25,0.125,-,-,-,-,-,-,-
575,2026-03-22,Кузнецкий Мост,Ресторан Стейк&Бургер,ул. Рождественка 5\7 стр.2,0.0,37.623013,55.760918,0.0,2000.0,Restaurant,184.0,662,4.9,274.0,183,14.0,41.0,58.0,4.5615,4.4026,4.4182,0,0,50,472,70,0.8,0.02,0.18,0.62,0.1,0.14,0.08,0.06,0.06,0.04,0.3333,0.3333,0.2222,https://spark-interfax.ru/system/home/card#/company/0322CB25A39B1A50E063259AA8C030E5/101,0,985,"-52,6",1,3,9727043758
576,2026-03-22,Кропоткинская,Столовая Столовая,Болотная набережная 15,0.0,37.613071,55.742793,0.0,1000.0,Café,649.0,1474,4.7,7122.0,4748,0.0,2.0,19.0,4.4456,4.65,4.2444,1,0,50,580,89,0.56,0.1,0.34,0.22,0.18,0.3,0.2,0.14,0.24,0.1,0.4118,0.7059,0.2941,-,-,-,-,-,-,-
577,2026-03-22,Китай-город,Ресторан Svet / Свет,Подкопаевский пер. 4А,0.0,37.642055,55.754458,0.0,6000.0,Restaurant,556.0,1537,4.9,531.0,354,7.0,15.0,45.0,4.0714,4.3077,4.4643,0,0,50,594,86,0.88,0.02,0.1,0.78,0.08,0.04,0.06,0.02,0.02,0.04,0.2,0.2,0.4,https://spark-interfax.ru/system/home/card#/company/15ADEA78AE2F63B8E063259AA8C0D32C/101,0,"193,7","20,9",0,1,9709109580
578,2026-03-22,Китай-город,Паб Тайная комната,"ул. Солянка 1/2, с.1",0.0,37.637755,55.753816,0.0,2500.0,Pub,324.0,1280,4.9,1214.0,809,19.0,27.0,33.0,4.5889,4.5346,4.5871,0,0,50,378,56,0.8,0.04,0.16,0.64,0.1,0.08,0.12,0.06,0.06,0.04,0.375,0.375,0.25,-,-,-,-,-,-,-
579,2026-03-22,Баррикадная,Кофейня Tears Of / Тирз оф,ул. Большая Никитская 49,0.0,37.588767,55.757403,0.0,1250.0,Coffee shop,717.0,1813,5.0,361.0,241,3.0,6.0,8.0,4.8,4.7667,4.7286,0,0,50,277,42,0.86,0.06,0.08,0.78,0.06,0.0,0.06,0.04,0.0,0.0,0.5,0.0,0.0,https://spark-interfax.ru/system/home/card#/physicalperson/inn-773573738164/1,ИП,-,-,6,2,773573738164
